treeID,X_segmented,Y_segmented,Z_segmented,Point_count,H_segmented_m,Wood_points,Foliage_points,Wood_fraction,Valid_QSM_points,Eligible_for_QSM,X_root,Y_root,Z_root,DBH_cm,H_m,BA_m2,Total_wood_length_m,Volume_total_m3,Volume_Arbor_m3,Stem_length_m,Stem_volume_m3,Branch_count,Branch_length_total_m,Branch_volume_total_m3,B1_primary_count,B1_primary_length_m,B1_primary_volume_m3,B2_secondary_count,B2_secondary_length_m,B2_secondary_volume_m3,B3_tertiary_plus_count,B3_tertiary_plus_length_m,B3_tertiary_plus_volume_m3,Max_branch_order,Stem_volume_pct,Branch_volume_pct,B1_volume_pct,B2_volume_pct,B3_volume_pct,QSM_note,R,G,B,QSM_status,X_tree,Y_tree,Z_tree
113,18.14,6.54,7.43,19933,5.99996563573883,5280,14653,0.26488737269854,19933,TRUE,18.226632514756,6.52854519385382,7.74598665398329,3.67239320498873,4.884,0.00105922502233094,97.6715721491875,0.0116230000009207,0.012,5.67710854513667,0.00347600816800836,171,91.9944636040508,0.00814699183291236,27,26.3724822347329,0.00430456621829425,54,33.7040330389182,0.00279681151462154,90,31.9179483303997,0.00104561409999657,7,29.9062906971781,70.093709302822,37.0348982014391,24.0627334973758,8.99607760400706,Small tree allometry,213,57,102,OK,18.226632514756,6.52854519385382,7.74598665398329
114,22.18,7.72,6.83,5760,4.48548042704627,1218,4542,0.211458333333333,5760,TRUE,21.9464259147171,7.94726180866469,7.3504940039099,2.4182668830922,2.87,0.000459302001892887,26.7747561474134,0.00250624831589299,0.003,4.13511859205063,0.00139802895828163,54,22.6396375553628,0.00110821935761136,16,11.9901443698136,0.000794373588795452,30,7.66124691684503,0.000220885649105905,8,2.98824626870413,9.29601197100013e-05,5,55.7817415543483,44.2182584456518,31.6957255894419,8.81339840530535,3.70913445090452,Small tree allometry,56,157,230,OK,21.9464259147171,7.94726180866469,7.3504940039099
115,17.54,3.37,6.24,16234,19.547135678392,8503,7731,0.523777257607491,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,248,18,NOT_ELIGIBLE,17.54,3.37,6.24
116,25.11,33.19,6.69,7,0.656126840317104,1,6,0.142857142857143,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,13,206,NOT_ELIGIBLE,25.11,33.19,6.69
117,24.81,26.81,5.68,19815,16.7540092165899,5595,14220,0.282361847085541,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,217,141,NOT_ELIGIBLE,24.81,26.81,5.68
118,25.9,33.93,5.97,13454,20.4590838206628,4789,8665,0.355953619741341,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,114,68,NOT_ELIGIBLE,25.9,33.93,5.97
119,26.99,15.86,5.6,6747,4.56063025210084,1981,4766,0.293611975692901,6747,TRUE,27.1230492572311,16.0196916589695,6.05611568666296,2.5438957752763,3.364,0.000508263016352878,27.8353166824998,0.00254548957541747,0.003,4.33054362039277,0.00153913985366088,51,23.5047730621071,0.00100634972175658,17,12.1583524609104,0.000684827774377731,25,9.19899731633504,0.000273155313272458,9,2.14742328486158,4.8366634106394e-05,5,60.4653764260048,39.5346235739952,26.9035780382412,10.7309539159146,1.90009161983945,Small tree allometry,24,32,235,OK,27.1230492572311,16.0196916589695,6.05611568666296
120,25.44,25.75,5.88,47,1.15597575057736,13,34,0.276595744680851,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,252,29,NOT_ELIGIBLE,25.44,25.75,5.88
121,25.89,7,5.24,100533,23.900303030303,49479,51054,0.492166751216019,100533,TRUE,25.0752739726027,7.53828767123288,5.65364077669903,22.7896251365697,21.766,0.0407909898819078,1109.7408835985,0.741036912760539,0.741,24.0130989837185,0.358138636106157,1706,1085.72778461478,0.382898276654382,67,159.132069775019,0.227005610199713,376,355.651875073556,0.105324176070035,1263,570.943839766208,0.0505684903846338,9,48.3293922258212,51.6706077741788,30.6335091128002,14.2130809216612,6.82401773971747,No valid measure,246,17,160,OK,25.0752739726027,7.53828767123288,5.65364077669903
122,28.43,20.84,4.21,21,0.687430830039523,2,19,0.0952380952380952,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,190,207,NOT_ELIGIBLE,28.43,20.84,4.21
123,29.59,17.075,3.89,292,4.07066037735849,58,234,0.198630136986301,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,177,14,NOT_ELIGIBLE,29.59,17.075,3.89
124,25.11,2.65,3.14,227,3.31524644030668,113,114,0.497797356828194,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,41,230,NOT_ELIGIBLE,25.11,2.65,3.14
125,29.55,21.29,3.4,147,1.58570608495982,50,97,0.340136054421769,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,240,94,NOT_ELIGIBLE,29.55,21.29,3.4
126,30.84,11.2,2.85,542,3.61487141020146,406,136,0.749077490774908,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,52,66,NOT_ELIGIBLE,30.84,11.2,2.85
127,31.43,17.23,2.34,32396,22.493710118505,11774,20622,0.363439930855661,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,110,228,NOT_ELIGIBLE,31.43,17.23,2.34
128,32.07,12.32,1.66,469,5.88411705685619,153,316,0.326226012793177,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,241,42,NOT_ELIGIBLE,32.07,12.32,1.66
129,4.5,19.67,18.22,18193,20.84,11450,6743,0.629362941790799,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,46,204,NOT_ELIGIBLE,4.5,19.67,18.22
130,16.79,24.35,12.2,1671,2.03859649122807,1240,431,0.742070616397367,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,252,192,NOT_ELIGIBLE,16.79,24.35,12.2
131,6.63,21.61,17.82,7308,3.15347826086957,3695,3613,0.505610290093049,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,120,32,NOT_ELIGIBLE,6.63,21.61,17.82
132,5.27,18.86,18.13,265,0.622077922077921,56,209,0.211320754716981,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,58,217,NOT_ELIGIBLE,5.27,18.86,18.13
133,7.68,18.74,18.02,14290,19.8454651162791,11020,3270,0.771168649405179,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,252,49,NOT_ELIGIBLE,7.68,18.74,18.02
134,5.64,18,17.76,3012,2.87350364963504,730,2282,0.242363877822045,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,18,114,NOT_ELIGIBLE,5.64,18,17.76
135,2.25,13.59,18.08,7342,19.6900699300699,2945,4397,0.401116861890493,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,172,225,NOT_ELIGIBLE,2.25,13.59,18.08
136,22.25,19.19,8.58,1088,1.20804347826087,200,888,0.183823529411765,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,249,18,NOT_ELIGIBLE,22.25,19.19,8.58
137,3.11,13.41,17.3,646,1.84,158,488,0.244582043343653,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,32,215,NOT_ELIGIBLE,3.11,13.41,17.3
138,4.8,14.34,17.06,2029,3.8175,759,1270,0.374075899457861,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,252,126,NOT_ELIGIBLE,4.8,14.34,17.06
139,20.6,3.17,5.07,44850,19.8257736720554,12964,31886,0.289052396878484,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,45,19,NOT_ELIGIBLE,20.6,3.17,5.07
140,11.04,25.46,15.44,2562,2.76425531914894,1219,1343,0.475800156128025,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,66,210,NOT_ELIGIBLE,11.04,25.46,15.44
141,9.98,19.57,16.73,22500,14.0443298969072,17109,5391,0.7604,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,236,13,NOT_ELIGIBLE,9.98,19.57,16.73
142,11.71,23.06,16.2,3193,2.35379746835443,762,2431,0.238647040400877,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,48,177,NOT_ELIGIBLE,11.71,23.06,16.2
143,4.76,13.62,16.16,44,1.46723076923077,21,23,0.477272727272727,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,246,237,NOT_ELIGIBLE,4.76,13.62,16.16
144,2.37,10.925,16.17,16,0.790816326530614,4,12,0.25,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,162,47,NOT_ELIGIBLE,2.37,10.925,16.17
145,13.71,21.53,14.88,64485,7.91,39723,24762,0.616003721795766,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,36,249,NOT_ELIGIBLE,13.71,21.53,14.88
146,2.275,10.895,16.02,4,0.392073170731708,3,1,0.75,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,205,38,NOT_ELIGIBLE,2.275,10.895,16.02
147,11.43,16.73,15.02,64647,14.9481052631579,39346,25301,0.608628397296085,64647,TRUE,11.1002054794521,16.9321232876712,15.2793375394322,15.2661178489235,12.421,0.0183040461742568,162.885235171809,0.185653098190247,0.186,14.5831935358856,0.161888608574552,287,148.302041635924,0.0237644896156944,56,57.2134590685695,0.0186012141583961,115,51.7492332844991,0.0037316069173127,116,39.3393492828549,0.00143166853998563,7,87.1995189698683,12.8004810301317,10.0193394776179,2.00998903529676,0.771152517217102,"",232,37,78,OK,11.1002054794521,16.9321232876712,15.2793375394322
148,11.62,20.23,15.34,489,0.857741935483869,290,199,0.593047034764826,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,121,228,NOT_ELIGIBLE,11.62,20.23,15.34
149,5.08,10.09,14.85,18761,21.8086178861789,11761,7000,0.62688556047119,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,249,39,NOT_ELIGIBLE,5.08,10.09,14.85
150,2.71,10.61,15.41,7,0.341160714285715,2,5,0.285714285714286,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,44,229,NOT_ELIGIBLE,2.71,10.61,15.41
151,12.38,18.72,14.87,2450,1.77444444444445,1227,1223,0.500816326530612,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,215,154,NOT_ELIGIBLE,12.38,18.72,14.87
152,11.84,14.89,14.56,2895,3.51711538461539,2682,213,0.926424870466321,2895,TRUE,10.9911363636364,14.5740909090909,14.7235227272727,1.83287986956421,2.608,0.000263850477323377,5.95659004109243,0.000841247347660059,0.001,3.32643583457906,0.000772352513927696,10,2.63015420651337,6.88948337323628e-05,8,2.32902010328068,6.29820797063012e-05,2,0.30113410323269,5.91275402606159e-06,0,0,0,3,91.8103951324192,8.18960486758083,7.48674927552363,0.7028555920572,0,Small tree allometry,230,119,64,OK,10.9911363636364,14.5740909090909,14.7235227272727
153,13.17,19.9,14.42,3212,1.95864864864865,1507,1705,0.469178082191781,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,18,204,NOT_ELIGIBLE,13.17,19.9,14.42
154,12.19,15.43,14.51,8745,11.1123369565217,6196,2549,0.708519153802173,8745,TRUE,11.945,15.645,14.7494761904762,7.5536351362961,8.871,0.00448127801309808,19.4362518128879,0.0204549489461697,0.02,10.0621950798552,0.0202207823399563,27,9.3740567330327,0.000234166606213462,26,8.9984604859283,0.000225126003230742,1,0.375596247104405,9.04060298271954e-06,0,0,0,3,98.8552080631944,1.14479193680564,1.10059430518842,0.044197631617225,0,No valid measure,91,209,50,OK,11.945,15.645,14.7494761904762
155,14.07,18.5,14.31,58358,10.4327472527473,36585,21773,0.626906336749032,58358,TRUE,13.7726814628397,18.4538951230034,14.5859637920098,15.2486959184567,9.594,0.0182622922901695,105.686700189559,0.136482880394811,0.136,11.0117512968326,0.117083377815123,185,94.6749488927262,0.0193995025796877,44,32.1350340559385,0.0157238183356545,71,33.4518086684575,0.00258545760542959,70,29.0881061683302,0.00109022663860364,7,85.786127517554,14.213872482446,11.5207257424297,1.89434572156633,0.798801018449999,"",220,12,126,OK,13.7726814628397,18.4538951230034,14.5859637920098
156,13.79,17.64,14.01,2105,2.1522602739726,1782,323,0.846555819477435,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,200,232,NOT_ELIGIBLE,13.79,17.64,14.01
157,8.6,9.42,13.41,25679,18.1700961538462,13594,12085,0.529381985279801,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,192,11,NOT_ELIGIBLE,8.6,9.42,13.41
158,15.44,19.44,13.45,253,0.761065573770495,163,90,0.644268774703557,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,50,242,NOT_ELIGIBLE,15.44,19.44,13.45
159,11.23,10.45,12.35,32977,11.5506993006993,15172,17805,0.460078236346545,32977,TRUE,10.175,10.745,13.0903482587065,8.088560414075,9.99,0.00513845252785874,97.3101415166815,0.0320412370076489,0.032,11.3874607682892,0.0252669741442908,154,85.9226807483923,0.00677426286335812,33,33.45341681118,0.00495134320655096,85,41.8026181677398,0.00156633181154126,36,10.6666457694725,0.000256587845265909,5,78.8576737479238,21.1423262520763,15.4530338681024,4.8884873301469,0.800805053826906,No valid measure,33,205,82,OK,10.175,10.745,13.0903482587065
